financial_year,state_code,state,month,month_date,regular,adhoc,total
2024-25,30,Goa,2024-10,2024-10-01,174.639666228,0.0,174.639666228
2024-25,30,Goa,2024-11,2024-11-01,186.264875873,0.0,186.264875873
2024-25,30,Goa,2024-12,2024-12-01,158.804416633,0.0,158.804416633
2024-25,30,Goa,2025-01,2025-01-01,207.19584134599995,0.0,207.19584134599995
2024-25,30,Goa,2025-02,2025-02-01,175.1173408,0.0,175.1173408
2024-25,30,Goa,2025-03,2025-03-01,149.60713036,0.0,149.60713036
2024-25,31,Lakshadweep,2024-04,2024-04-01,4.610539986000001,0.0,4.610539986000001
2024-25,31,Lakshadweep,2024-05,2024-05-01,4.076586346,0.0,4.076586346
2024-25,31,Lakshadweep,2024-06,2024-06-01,6.12,0.0,6.12
2024-25,31,Lakshadweep,2024-07,2024-07-01,11.831200869999998,0.0,11.831200869999998
2024-25,31,Lakshadweep,2024-08,2024-08-01,9.566996312,0.0,9.566996312
2024-25,31,Lakshadweep,2024-09,2024-09-01,8.249945039,0.0,8.249945039
2024-25,31,Lakshadweep,2024-10,2024-10-01,9.590063541,0.0,9.590063541
2024-25,31,Lakshadweep,2024-11,2024-11-01,9.413356066,0.0,9.413356066
2024-25,31,Lakshadweep,2024-12,2024-12-01,11.964577484000001,0.0,11.964577484000001
2024-25,31,Lakshadweep,2025-01,2025-01-01,10.28242604,0.0,10.28242604
2024-25,31,Lakshadweep,2025-02,2025-02-01,11.156341727000001,0.0,11.156341727000001
2024-25,31,Lakshadweep,2025-03,2025-03-01,9.624100032,0.0,9.624100032
2024-25,32,Kerala,2024-04,2024-04-01,1593.768560154,0.0,1593.768560154
2024-25,32,Kerala,2024-05,2024-05-01,1287.8813828450002,0.0,1287.8813828450002
2024-25,32,Kerala,2024-06,2024-06-01,1462.36,0.0,1462.36
2024-25,32,Kerala,2024-07,2024-07-01,1413.51941665,0.0,1413.51941665
2024-25,32,Kerala,2024-08,2024-08-01,1461.272530403,0.0,1461.272530403
2024-25,32,Kerala,2024-09,2024-09-01,1653.806448968,0.0,1653.806448968
2024-25,32,Kerala,2024-10,2024-10-01,1644.063238796,0.0,1644.063238796
2024-25,32,Kerala,2024-11,2024-11-01,1532.3358645759997,0.0,1532.3358645759997
2024-25,32,Kerala,2024-12,2024-12-01,1365.502976206,0.0,1365.502976206
2024-25,32,Kerala,2025-01,2025-01-01,1447.70274938,0.0,1447.70274938
2024-25,32,Kerala,2025-02,2025-02-01,1559.546480329,0.0,1559.546480329
2024-25,32,Kerala,2025-03,2025-03-01,1465.9955859000002,0.0,1465.9955859000002
2024-25,33,Tamil Nadu,2024-04,2024-04-01,2593.19451043,0.0,2593.19451043
2024-25,33,Tamil Nadu,2024-05,2024-05-01,2484.109513906,0.0,2484.109513906
2024-25,33,Tamil Nadu,2024-06,2024-06-01,2159.92,0.0,2159.92
2024-25,33,Tamil Nadu,2024-07,2024-07-01,2851.7255779369993,0.0,2851.7255779369993
2024-25,33,Tamil Nadu,2024-08,2024-08-01,2714.390211848,0.0,2714.390211848
2024-25,33,Tamil Nadu,2024-09,2024-09-01,2507.227257421,0.0,2507.227257421
2024-25,33,Tamil Nadu,2024-10,2024-10-01,3073.8531329739994,0.0,3073.8531329739994
2024-25,33,Tamil Nadu,2024-11,2024-11-01,2763.1581223760004,0.0,2763.1581223760004
2024-25,33,Tamil Nadu,2024-12,2024-12-01,1848.688708057,0.0,1848.688708057
2024-25,33,Tamil Nadu,2025-01,2025-01-01,2478.126125961,0.0,2478.126125961
2024-25,33,Tamil Nadu,2025-02,2025-02-01,1865.3462310350003,0.0,1865.3462310350003
2024-25,33,Tamil Nadu,2025-03,2025-03-01,2198.20754157,0.0,2198.20754157
2024-25,34,Puducherry,2024-04,2024-04-01,75.310823268,0.0,75.310823268
2024-25,34,Puducherry,2024-05,2024-05-01,65.03138525499999,0.0,65.03138525499999
2024-25,34,Puducherry,2024-06,2024-06-01,80.5,0.0,80.5
2024-25,34,Puducherry,2024-07,2024-07-01,74.401629742,0.0,74.401629742
2024-25,34,Puducherry,2024-08,2024-08-01,78.65279979900001,0.0,78.65279979900001
2024-25,34,Puducherry,2024-09,2024-09-01,133.87990040399998,0.0,133.87990040399998
2024-25,34,Puducherry,2024-10,2024-10-01,77.73867753200001,0.0,77.73867753200001
2024-25,34,Puducherry,2024-11,2024-11-01,93.75429951400001,0.0,93.75429951400001
2024-25,34,Puducherry,2024-12,2024-12-01,57.152638241999995,0.0,57.152638241999995
2024-25,34,Puducherry,2025-01,2025-01-01,76.33697043000001,0.0,76.33697043000001
2024-25,34,Puducherry,2025-02,2025-02-01,74.37494227699999,0.0,74.37494227699999
2024-25,34,Puducherry,2025-03,2025-03-01,68.955904548,0.0,68.955904548
2024-25,35,Andaman and Nicobar Islands,2024-04,2024-04-01,56.478212778999996,0.0,56.478212778999996
2024-25,35,Andaman and Nicobar Islands,2024-05,2024-05-01,25.807436785,0.0,25.807436785
2024-25,35,Andaman and Nicobar Islands,2024-06,2024-06-01,26.39,0.0,26.39
2024-25,35,Andaman and Nicobar Islands,2024-07,2024-07-01,28.184690628999995,0.0,28.184690628999995
2024-25,35,Andaman and Nicobar Islands,2024-08,2024-08-01,24.427072113,0.0,24.427072113
2024-25,35,Andaman and Nicobar Islands,2024-09,2024-09-01,25.188868721999995,0.0,25.188868721999995
2024-25,35,Andaman and Nicobar Islands,2024-10,2024-10-01,26.994069444,0.0,26.994069444
2024-25,35,Andaman and Nicobar Islands,2024-11,2024-11-01,24.575945728,0.0,24.575945728
2024-25,35,Andaman and Nicobar Islands,2024-12,2024-12-01,28.118211281,0.0,28.118211281
2024-25,35,Andaman and Nicobar Islands,2025-01,2025-01-01,32.290394737999996,0.0,32.290394737999996
2024-25,35,Andaman and Nicobar Islands,2025-02,2025-02-01,37.285112046,0.0,37.285112046
2024-25,35,Andaman and Nicobar Islands,2025-03,2025-03-01,31.863040245999997,0.0,31.863040245999997
2024-25,36,Telangana,2024-04,2024-04-01,1973.0021449869998,0.0,1973.0021449869998
2024-25,36,Telangana,2024-05,2024-05-01,1603.3898584879996,0.0,1603.3898584879996
2024-25,36,Telangana,2024-06,2024-06-01,1784.5,0.0,1784.5
2024-25,36,Telangana,2024-07,2024-07-01,1950.4593634139999,0.0,1950.4593634139999
2024-25,36,Telangana,2024-08,2024-08-01,1916.2010087289998,0.0,1916.2010087289998
2024-25,36,Telangana,2024-09,2024-09-01,1878.0656476270003,0.0,1878.0656476270003
2024-25,36,Telangana,2024-10,2024-10-01,2110.943677831,0.0,2110.943677831
2024-25,36,Telangana,2024-11,2024-11-01,2110.5654469809997,0.0,2110.5654469809997
2024-25,36,Telangana,2024-12,2024-12-01,1650.8183956930002,0.0,1650.8183956930002
2024-25,36,Telangana,2025-01,2025-01-01,2020.8283848919998,0.0,2020.8283848919998
2024-25,36,Telangana,2025-02,2025-02-01,1870.79913193,0.0,1870.79913193
2024-25,36,Telangana,2025-03,2025-03-01,1863.4306077120002,0.0,1863.4306077120002
2024-25,37,Andhra Pradesh,2024-04,2024-04-01,1930.9460219080001,0.0,1930.9460219080001
2024-25,37,Andhra Pradesh,2024-05,2024-05-01,1356.979166395,0.0,1356.979166395
2024-25,37,Andhra Pradesh,2024-06,2024-06-01,1268.83,0.0,1268.83
2024-25,37,Andhra Pradesh,2024-07,2024-07-01,1539.0238977239999,0.0,1539.0238977239999
2024-25,37,Andhra Pradesh,2024-08,2024-08-01,1554.5392256540001,0.0,1554.5392256540001
2024-25,37,Andhra Pradesh,2024-09,2024-09-01,1502.0091908680001,0.0,1502.0091908680001
2024-25,37,Andhra Pradesh,2024-10,2024-10-01,1602.8042200090001,0.0,1602.8042200090001
2024-25,37,Andhra Pradesh,2024-11,2024-11-01,1630.0967031769999,0.0,1630.0967031769999
2024-25,37,Andhra Pradesh,2024-12,2024-12-01,1430.7231331130001,0.0,1430.7231331130001
2024-25,37,Andhra Pradesh,2025-01,2025-01-01,1694.428431129,0.0,1694.428431129
2024-25,37,Andhra Pradesh,2025-02,2025-02-01,1687.636414541,0.0,1687.636414541
2024-25,37,Andhra Pradesh,2025-03,2025-03-01,1615.4469377670002,0.0,1615.4469377670002
2024-25,38,Ladakh,2024-04,2024-04-01,25.165528669,0.0,25.165528669
2024-25,38,Ladakh,2024-05,2024-05-01,16.579622262,0.0,16.579622262
2024-25,38,Ladakh,2024-06,2024-06-01,34.08,0.0,34.08
2024-25,38,Ladakh,2024-07,2024-07-01,52.415102591,0.0,52.415102591
2024-25,38,Ladakh,2024-08,2024-08-01,52.385856069999996,0.0,52.385856069999996
2024-25,38,Ladakh,2024-09,2024-09-01,51.390439399,0.0,51.390439399
2024-25,38,Ladakh,2024-10,2024-10-01,67.950346048,0.0,67.950346048
2024-25,38,Ladakh,2024-11,2024-11-01,51.449147061999994,0.0,51.449147061999994
2024-25,38,Ladakh,2024-12,2024-12-01,36.815392028,0.0,36.815392028
2024-25,38,Ladakh,2025-01,2025-01-01,38.856186644999994,0.0,38.856186644999994
2024-25,38,Ladakh,2025-02,2025-02-01,18.637651848999997,0.0,18.637651848999997
2024-25,38,Ladakh,2025-03,2025-03-01,18.477344027,0.0,18.477344027
2024-25,97,Other Territory,2024-04,2024-04-01,60.791831113,0.0,60.791831113
2024-25,97,Other Territory,2024-05,2024-05-01,49.264260789999994,0.0,49.264260789999994
2024-25,97,Other Territory,2024-06,2024-06-01,47.54,0.0,47.54
2024-25,97,Other Territory,2024-07,2024-07-01,80.878043476,0.0,80.878043476
2024-25,97,Other Territory,2024-08,2024-08-01,53.214775442,0.0,53.214775442
2024-25,97,Other Territory,2024-09,2024-09-01,51.559430051999996,0.0,51.559430051999996
2024-25,97,Other Territory,2024-10,2024-10-01,48.113749001,0.0,48.113749001
2024-25,97,Other Territory,2024-11,2024-11-01,37.994998943,0.0,37.994998943
2024-25,97,Other Territory,2024-12,2024-12-01,54.189774574,0.0,54.189774574
2024-25,97,Other Territory,2025-01,2025-01-01,79.61869623300001,0.0,79.61869623300001
2024-25,97,Other Territory,2025-02,2025-02-01,78.637020824,0.0,78.637020824
2024-25,97,Other Territory,2025-03,2025-03-01,85.507577449,0.0,85.507577449
2025-26,01,Jammu and Kashmir,2025-04,2025-04-01,610.9160428959999,0.0,610.9160428959999
2025-26,01,Jammu and Kashmir,2025-05,2025-05-01,452.8149523910001,0.0,452.8149523910001
2025-26,01,Jammu and Kashmir,2025-06,2025-06-01,396.675393494,0.0,396.675393494
2025-26,01,Jammu and Kashmir,2025-07,2025-07-01,480.44273255700006,0.0,480.44273255700006
2025-26,01,Jammu and Kashmir,2025-08,2025-08-01,447.43285474700014,0.0,447.43285474700014
2025-26,01,Jammu and Kashmir,2025-09,2025-09-01,368.595708529,0.0,368.595708529
2025-26,01,Jammu and Kashmir,2025-10,2025-10-01,436.45692417600003,0.0,436.45692417600003
2025-26,01,Jammu and Kashmir,2025-11,2025-11-01,463.332060483,0.0,463.332060483
2025-26,01,Jammu and Kashmir,2025-12,2025-12-01,388.4887576365,0.0,388.4887576365
2025-26,01,Jammu and Kashmir,2026-01,2026-01-01,463.7882283745001,0.0,463.7882283745001
2025-26,01,Jammu and Kashmir,2026-02,2026-02-01,395.15753668100007,0.0,395.15753668100007
2025-26,02,Himachal Pradesh,2025-04,2025-04-01,431.22853366000004,0.0,431.22853366000004
2025-26,02,Himachal Pradesh,2025-05,2025-05-01,302.94437691999997,0.0,302.94437691999997
2025-26,02,Himachal Pradesh,2025-06,2025-06-01,271.96113199,0.0,271.96113199
2025-26,02,Himachal Pradesh,2025-07,2025-07-01,363.279546396,0.0,363.279546396
2025-26,02,Himachal Pradesh,2025-08,2025-08-01,294.399333419,0.0,294.399333419
2025-26,02,Himachal Pradesh,2025-09,2025-09-01,201.434720324,0.0,201.434720324
2025-26,02,Himachal Pradesh,2025-10,2025-10-01,334.150656223,0.0,334.150656223
2025-26,02,Himachal Pradesh,2025-11,2025-11-01,366.3621677305,0.0,366.3621677305
2025-26,02,Himachal Pradesh,2025-12,2025-12-01,301.31978257450004,0.0,301.31978257450004
2025-26,02,Himachal Pradesh,2026-01,2026-01-01,408.695063383,0.0,408.695063383
2025-26,02,Himachal Pradesh,2026-02,2026-02-01,332.2707528645,0.0,332.2707528645
2025-26,03,Punjab,2025-04,2025-04-01,1571.3228304389997,0.0,1571.3228304389997
2025-26,03,Punjab,2025-05,2025-05-01,1285.8516971529998,0.0,1285.8516971529998
2025-26,03,Punjab,2025-06,2025-06-01,1622.5587918630001,0.0,1622.5587918630001
2025-26,03,Punjab,2025-07,2025-07-01,1598.0790073819999,0.0,1598.0790073819999
2025-26,03,Punjab,2025-08,2025-08-01,1512.6020563860002,0.0,1512.6020563860002
2025-26,03,Punjab,2025-09,2025-09-01,1402.774785261,0.0,1402.774785261
2025-26,03,Punjab,2025-10,2025-10-01,1691.08111142,0.0,1691.08111142
2025-26,03,Punjab,2025-11,2025-11-01,1440.5972680559996,0.0,1440.5972680559996
2025-26,03,Punjab,2025-12,2025-12-01,1247.063783458,0.0,1247.063783458
2025-26,03,Punjab,2026-01,2026-01-01,1514.1949733395,0.0,1514.1949733395
2025-26,03,Punjab,2026-02,2026-02-01,1520.8007471170004,0.0,1520.8007471170004
2025-26,04,Chandigarh,2025-04,2025-04-01,179.76297837400003,0.0,179.76297837400003
2025-26,04,Chandigarh,2025-05,2025-05-01,133.51093873599999,0.0,133.51093873599999
2025-26,04,Chandigarh,2025-06,2025-06-01,125.31229048500002,0.0,125.31229048500002
2025-26,04,Chandigarh,2025-07,2025-07-01,138.31146150699996,0.0,138.31146150699996
2025-26,04,Chandigarh,2025-08,2025-08-01,130.98164834099998,0.0,130.98164834099998
2025-26,04,Chandigarh,2025-09,2025-09-01,126.45196739500001,0.0,126.45196739500001
2025-26,04,Chandigarh,2025-10,2025-10-01,154.975984943,0.0,154.975984943
2025-26,04,Chandigarh,2025-11,2025-11-01,178.41977986350003,0.0,178.41977986350003
2025-26,04,Chandigarh,2025-12,2025-12-01,125.49099169250002,0.0,125.49099169250002
2025-26,04,Chandigarh,2026-01,2026-01-01,165.64240617499996,0.0,165.64240617499996
2025-26,04,Chandigarh,2026-02,2026-02-01,142.7245876035,0.0,142.7245876035
2025-26,05,Uttarakhand,2025-04,2025-04-01,447.64504802400006,0.0,447.64504802400006
2025-26,05,Uttarakhand,2025-05,2025-05-01,302.95949141200003,0.0,302.95949141200003
2025-26,05,Uttarakhand,2025-06,2025-06-01,243.48186592,0.0,243.48186592
2025-26,05,Uttarakhand,2025-07,2025-07-01,379.38163334,0.0,379.38163334
2025-26,05,Uttarakhand,2025-08,2025-08-01,340.038428595,0.0,340.038428595
2025-26,05,Uttarakhand,2025-09,2025-09-01,285.2548515,0.0,285.2548515
2025-26,05,Uttarakhand,2025-10,2025-10-01,415.57350419,0.0,415.57350419
2025-26,05,Uttarakhand,2025-11,2025-11-01,403.65433135250004,0.0,403.65433135250004
2025-26,05,Uttarakhand,2025-12,2025-12-01,366.08365652349994,0.0,366.08365652349994
2025-26,05,Uttarakhand,2026-01,2026-01-01,464.620568333,0.0,464.620568333
2025-26,05,Uttarakhand,2026-02,2026-02-01,373.020675067,0.0,373.020675067
2025-26,06,Haryana,2025-04,2025-04-01,2097.814296609,0.0,2097.814296609
2025-26,06,Haryana,2025-05,2025-05-01,1568.2694670149997,0.0,1568.2694670149997
2025-26,06,Haryana,2025-06,2025-06-01,1521.5965986229999,0.0,1521.5965986229999
2025-26,06,Haryana,2025-07,2025-07-01,1976.870612138,0.0,1976.870612138
2025-26,06,Haryana,2025-08,2025-08-01,2121.160451092,0.0,2121.160451092
2025-26,06,Haryana,2025-09,2025-09-01,1945.9129432539996,0.0,1945.9129432539996
2025-26,06,Haryana,2025-10,2025-10-01,2806.907773005,0.0,2806.907773005
2025-26,06,Haryana,2025-11,2025-11-01,1962.3642363425,0.0,1962.3642363425
2025-26,06,Haryana,2025-12,2025-12-01,1792.6044324735005,0.0,1792.6044324735005
2025-26,06,Haryana,2026-01,2026-01-01,2488.6932552344997,0.0,2488.6932552344997
2025-26,06,Haryana,2026-02,2026-02-01,2377.718360442,0.0,2377.718360442
2025-26,07,Delhi,2025-04,2025-04-01,2061.857627183,0.0,2061.857627183
2025-26,07,Delhi,2025-05,2025-05-01,1684.4847743189996,0.0,1684.4847743189996
2025-26,07,Delhi,2025-06,2025-06-01,1375.679701386,0.0,1375.679701386
2025-26,07,Delhi,2025-07,2025-07-01,1661.240528321,0.0,1661.240528321
2025-26,07,Delhi,2025-08,2025-08-01,1703.0732684179998,0.0,1703.0732684179998
2025-26,07,Delhi,2025-09,2025-09-01,1442.234535247,0.0,1442.234535247
2025-26,07,Delhi,2025-10,2025-10-01,1596.3325899479998,0.0,1596.3325899479998
2025-26,07,Delhi,2025-11,2025-11-01,1582.5797766980002,0.0,1582.5797766980002
2025-26,07,Delhi,2025-12,2025-12-01,1386.1998871890003,0.0,1386.1998871890003
2025-26,07,Delhi,2026-01,2026-01-01,1792.4155100584999,0.0,1792.4155100584999
2025-26,07,Delhi,2026-02,2026-02-01,1552.1704524649997,0.0,1552.1704524649997
2025-26,08,Rajasthan,2025-04,2025-04-01,2655.288668727,0.0,2655.288668727
2025-26,08,Rajasthan,2025-05,2025-05-01,2096.602970965,0.0,2096.602970965
2025-26,08,Rajasthan,2025-06,2025-06-01,2049.8482200030003,0.0,2049.8482200030003
2025-26,08,Rajasthan,2025-07,2025-07-01,2337.521700019,0.0,2337.521700019
2025-26,08,Rajasthan,2025-08,2025-08-01,2190.63298236,0.0,2190.63298236
2025-26,08,Rajasthan,2025-09,2025-09-01,2068.319741918,0.0,2068.319741918
2025-26,08,Rajasthan,2025-10,2025-10-01,2735.8645395839994,0.0,2735.8645395839994
2025-26,08,Rajasthan,2025-11,2025-11-01,2406.083959601001,0.0,2406.083959601001
2025-26,08,Rajasthan,2025-12,2025-12-01,2013.3737246185,0.0,2013.3737246185
2025-26,08,Rajasthan,2026-01,2026-01-01,2374.122648474,0.0,2374.122648474
2025-26,08,Rajasthan,2026-02,2026-02-01,2260.937427620501,0.0,2260.937427620501
2025-26,09,Uttar Pradesh,2025-04,2025-04-01,4877.508904242,0.0,4877.508904242
2025-26,09,Uttar Pradesh,2025-05,2025-05-01,4310.873381433999,0.0,4310.873381433999
2025-26,09,Uttar Pradesh,2025-06,2025-06-01,3952.122142931,0.0,3952.122142931
2025-26,09,Uttar Pradesh,2025-07,2025-07-01,4031.4252189830004,0.0,4031.4252189830004
2025-26,09,Uttar Pradesh,2025-08,2025-08-01,4055.471297486001,0.0,4055.471297486001
2025-26,09,Uttar Pradesh,2025-09,2025-09-01,3218.232696941,0.0,3218.232696941
2025-26,09,Uttar Pradesh,2025-10,2025-10-01,4614.091359714001,0.0,4614.091359714001
2025-26,09,Uttar Pradesh,2025-11,2025-11-01,5002.8695567065,0.0,5002.8695567065
2025-26,09,Uttar Pradesh,2025-12,2025-12-01,4132.2674942885,0.0,4132.2674942885
2025-26,09,Uttar Pradesh,2026-01,2026-01-01,4448.0893735895,0.0,4448.0893735895
2025-26,09,Uttar Pradesh,2026-02,2026-02-01,4593.046813661501,0.0,4593.046813661501
2025-26,10,Bihar,2025-04,2025-04-01,1998.3971381449996,0.0,1998.3971381449996
2025-26,10,Bihar,2025-05,2025-05-01,1844.777779618,0.0,1844.777779618
2025-26,10,Bihar,2025-06,2025-06-01,1764.824108136,0.0,1764.824108136
2025-26,10,Bihar,2025-07,2025-07-01,1757.7783352,0.0,1757.7783352
2025-26,10,Bihar,2025-08,2025-08-01,1777.956723791,0.0,1777.956723791
2025-26,10,Bihar,2025-09,2025-09-01,1621.388217168,0.0,1621.388217168
2025-26,10,Bihar,2025-10,2025-10-01,1817.7902387460003,0.0,1817.7902387460003
2025-26,10,Bihar,2025-11,2025-11-01,1769.1498050175007,0.0,1769.1498050175007
2025-26,10,Bihar,2025-12,2025-12-01,1718.5870557620003,0.0,1718.5870557620003
2025-26,10,Bihar,2026-01,2026-01-01,1812.3105067405002,0.0,1812.3105067405002
2025-26,10,Bihar,2026-02,2026-02-01,1760.285198261,0.0,1760.285198261
2025-26,11,Sikkim,2025-04,2025-04-01,79.49113630699999,0.0,79.49113630699999
2025-26,11,Sikkim,2025-05,2025-05-01,47.449416979,0.0,47.449416979
2025-26,11,Sikkim,2025-06,2025-06-01,51.048078821000004,0.0,51.048078821000004
2025-26,11,Sikkim,2025-07,2025-07-01,60.383157407000006,0.0,60.383157407000006
2025-26,11,Sikkim,2025-08,2025-08-01,48.63246786400001,0.0,48.63246786400001
2025-26,11,Sikkim,2025-09,2025-09-01,44.858365169,0.0,44.858365169
2025-26,11,Sikkim,2025-10,2025-10-01,65.915156852,0.0,65.915156852
2025-26,11,Sikkim,2025-11,2025-11-01,53.226902648,0.0,53.226902648
2025-26,11,Sikkim,2025-12,2025-12-01,56.07942080750001,0.0,56.07942080750001
2025-26,11,Sikkim,2026-01,2026-01-01,59.88996488200001,0.0,59.88996488200001
2025-26,11,Sikkim,2026-02,2026-02-01,48.5322878415,0.0,48.5322878415
2025-26,12,Arunachal Pradesh,2025-04,2025-04-01,163.893215272,0.0,163.893215272
2025-26,12,Arunachal Pradesh,2025-05,2025-05-01,114.45829996299999,0.0,114.45829996299999
2025-26,12,Arunachal Pradesh,2025-06,2025-06-01,120.71468994499998,0.0,120.71468994499998
2025-26,12,Arunachal Pradesh,2025-07,2025-07-01,112.61372890999999,0.0,112.61372890999999
2025-26,12,Arunachal Pradesh,2025-08,2025-08-01,98.950051468,0.0,98.950051468
2025-26,12,Arunachal Pradesh,2025-09,2025-09-01,93.278157667,0.0,93.278157667
2025-26,12,Arunachal Pradesh,2025-10,2025-10-01,97.73933738799998,0.0,97.73933738799998
2025-26,12,Arunachal Pradesh,2025-11,2025-11-01,92.0697692585,0.0,92.0697692585
2025-26,12,Arunachal Pradesh,2025-12,2025-12-01,92.37356584000001,0.0,92.37356584000001
2025-26,12,Arunachal Pradesh,2026-01,2026-01-01,98.849441059,0.0,98.849441059
2025-26,12,Arunachal Pradesh,2026-02,2026-02-01,100.16773821250001,0.0,100.16773821250001
2025-26,13,Nagaland,2025-04,2025-04-01,94.159376584,0.0,94.159376584
2025-26,13,Nagaland,2025-05,2025-05-01,69.03163416400001,0.0,69.03163416400001
2025-26,13,Nagaland,2025-06,2025-06-01,66.040342343,0.0,66.040342343
2025-26,13,Nagaland,2025-07,2025-07-01,67.602686976,0.0,67.602686976
2025-26,13,Nagaland,2025-08,2025-08-01,67.42220565800001,0.0,67.42220565800001
2025-26,13,Nagaland,2025-09,2025-09-01,59.58848810899999,0.0,59.58848810899999
2025-26,13,Nagaland,2025-10,2025-10-01,65.87857943499999,0.0,65.87857943499999
2025-26,13,Nagaland,2025-11,2025-11-01,67.81623399000001,0.0,67.81623399000001
2025-26,13,Nagaland,2025-12,2025-12-01,61.645193871000004,0.0,61.645193871000004
2025-26,13,Nagaland,2026-01,2026-01-01,62.8125501025,0.0,62.8125501025
2025-26,13,Nagaland,2026-02,2026-02-01,62.6286166365,0.0,62.6286166365
2025-26,14,Manipur,2025-04,2025-04-01,63.435431519999995,0.0,63.435431519999995
2025-26,14,Manipur,2025-05,2025-05-01,62.46579139399999,0.0,62.46579139399999
2025-26,14,Manipur,2025-06,2025-06-01,60.552820324,0.0,60.552820324
2025-26,14,Manipur,2025-07,2025-07-01,55.56675816000001,0.0,55.56675816000001
2025-26,14,Manipur,2025-08,2025-08-01,71.65678614800001,0.0,71.65678614800001
2025-26,14,Manipur,2025-09,2025-09-01,69.682772579,0.0,69.682772579
2025-26,14,Manipur,2025-10,2025-10-01,72.518106141,0.0,72.518106141
2025-26,14,Manipur,2025-11,2025-11-01,82.238264366,0.0,82.238264366
2025-26,14,Manipur,2025-12,2025-12-01,58.46017043149998,0.0,58.46017043149998
2025-26,14,Manipur,2026-01,2026-01-01,84.07519938800002,0.0,84.07519938800002
2025-26,14,Manipur,2026-02,2026-02-01,70.3742995805,0.0,70.3742995805
2025-26,15,Mizoram,2025-04,2025-04-01,72.99556759200001,0.0,72.99556759200001
2025-26,15,Mizoram,2025-05,2025-05-01,58.368533007,0.0,58.368533007
2025-26,15,Mizoram,2025-06,2025-06-01,61.933888373,0.0,61.933888373
2025-26,15,Mizoram,2025-07,2025-07-01,59.97118310599999,0.0,59.97118310599999
2025-26,15,Mizoram,2025-08,2025-08-01,50.798295798000005,0.0,50.798295798000005
